id,name,description,imageUrl,keywordDescriptions
2387,Myntra Men Blue Shorts,"Men, Apparel, Bottomwear, Shorts, Blue, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/5822d541de8bf45a87789bc64418ccab_images.jpg,"a close-up of a shoe, a close-up of a person's leg"
2388,OTLS Unisex Blue Duffle Bag,"Unisex, Accessories, Bags, Duffel Bag, Blue, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/OTLS-Unisex-Blue-Bag_3ecf8d58126c3d8f00c468cbbd276edc_images.jpg,"a blue and brown duffel bag, a blue and brown duffel bag, a close-up of a bag"
2389,Nike Men Air Twilight Mid Grey Shoes,"Men, Footwear, Shoes, Sports Shoes, Grey, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/cb82ad55ca8f5d8fd193d43be419fa41_images.jpg,"a close up of a shoe, a close up of a logo, a close-up of a shoe, close-up of a black and white shoe, a close up of a shoe"
2390,Chromozome Men Blue Briefs,"Men, Apparel, Innerwear, Briefs, Blue, Summer, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/4d6210a57ef70770ceae1c2d375edfe5_images.jpg,a close-up of a hand
2391,ADIDAS Men Black Shorts,"Men, Apparel, Bottomwear, Shorts, Black, Fall, 2013.0, Casual",http://assets.myntassets.com/v1/images/style/properties/f9014e5ced4f7d2d91315e51cbce7e1c_images.jpg,"a person wearing black shorts, a person wearing black shorts, a close-up of a shoe, a person wearing black shorts, a close up of a shoe, a close-up of a hand"
2392,Clarks Men Brown Casual Shoes,"Men, Footwear, Shoes, Casual Shoes, Brown, Spring, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Clarks-Men-Brown-Shoes_5af2e856242543313aa58755a33bf1ae_images.jpg,"a brown loafer with white stitching, a brown loafer with white stitching, close-up of a brown shoe, close-up of a brown loafer"
2393,BIBA Women Printed White Kurta,"Women, Apparel, Topwear, Kurtas, White, Fall, 2011.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/0047ef9e724e0303e922e002d1d03d8c_images.jpg,a close-up of a dress
2394,Louis Philippe Men Sunglasses LP203-C3,"Men, Accessories, Eyewear, Sunglasses, Black, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/7c10b660c48c453559bf438df63b15fb_images.jpg,"a pair of sunglasses on a white background, a close-up of a sunglasses, close-up of a pair of sunglasses"
2395,Red Rose Peach Nightdress,"Women, Apparel, Loungewear and Nightwear, Nightdress, Peach, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Peach-Nightdress_3f1693796cdb2c4d882d1c6095524733_images.jpg,"a person in a dress, a person in a pink and white dress, a close up of a hand, a close up of a person's chest"
2396,Latin Quarters Women Teal Dress,"Women, Apparel, Dress, Dresses, Teal, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/3b4bd0a358b762c7cbba58ffa274900d_images.jpg,"a person in a blue dress, a close-up of a person's dress, a close-up of a person's hand, a close-up of a person's hair, a close up of a person's body, a close-up of a person's neck"
2397,Puma Women Dizzy Shopper Multi Colour Handbag,"Women, Accessories, Bags, Handbags, Multi, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/2418c69b38c2072926d39cc13ee4fe40_images.jpg,"a bag with a handle, a bag with a design on it, a black headphones with a white background, a bag with flowers on it, a black letter on a pink background, a black silhouette of a panther, a close-up of a colorful painting, a black panther jumping over a colorful background, a close-up of a colorful object"
2398,Urban Yoga Women Printed Blue Kurta,"Women, Apparel, Topwear, Kurtas, Blue, Summer, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/1ef3851a18afa5d187ba7998242bd3a5_images.jpg,"a person in a blue dress, a close-up of a person, a close-up of a person's face, a close-up of a person's hair"
2399,Highlander Men Check White Shirt,"Men, Apparel, Topwear, Shirts, White, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/bb5ec432b69e70d8e20039a62e480016_images.jpg,"a person wearing a plaid shirt, a person wearing a plaid shirt, a close-up of a person, a close-up of a person's hair, a close-up of a person's chest, a close-up of a hand"
2400,Gini and Jony Boys Yellow T-shirt,"Boys, Apparel, Topwear, Tshirts, Yellow, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/4f7b1f58f01cc248b3d1c5f5cf638896_images.jpg,"close-up of a yellow shirt, a close-up of a yellow collar"
2401,Murcia Women Grey Handbag,"Women, Accessories, Bags, Handbags, Grey, Fall, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Charcoal-Handbag_b76ee8cae7f754555028890e782c900e_images.jpg,close-up of a black purse
2402,Allen Solly Men Black Wallet,"Men, Accessories, Wallets, Wallets, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/e07558ee7b57bbb5395e4aa430e07e7b_images.jpg,"a black wallet with red stitching, a black wallet with red stitching, a black leather wallet with red stitching"
2403,Fastrack Women Purple Dial Watch,"Women, Accessories, Watches, Watches, Purple, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/66bf5b74155d39ef0eaa694060a2d7d3_images.jpg,"a close up of a watch, a close up of a watch, a white logo on a black background, a close up of a silver object"
2404,Wildcraft Unisex Yellow & Grey Colourblocked Rucksack,"Unisex, Accessories, Bags, Rucksacks, Yellow, Winter, 2018.0, Casual",http://assets.myntassets.com/assets/images/38963/2017/8/24/11503574018679-Wildcraft-Unisex-Yellow--Grey-Colourblocked-Backpack-9021503574018321-1.jpg,"a close-up of a backpack, a close up of a backpack, a close up of a logo"
2405,Maxima Men Black Watch,"Men, Accessories, Watches, Watches, Black, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/27aa87ff4437da52bcf8ab9624f5fa0e_images.jpg,"a close up of a watch, a close up of a clock, a close-up of a watch"
2406,Levi's Men Solid Grey Tshirt,"Men, Apparel, Topwear, Tshirts, Grey, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/d81d968256f5887c1a12f563fbf21e58_images.jpg,"a person posing for a picture, a person in a polo shirt"
2407,Urban Yoga Women Yoga Navy Capri,"Women, Apparel, Bottomwear, Capris, Navy Blue, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/500b8d5037abcda993e65d6d9e9be227_images.jpg,"a close-up of a purple fabric, a close-up of a person's elbow, a close up of a foot, a close up of a foot, a close-up of a leg, a close-up of a person's legs"
2408,United Colors of Benetton Women Solid Coffee Brown Wallets,"Women, Accessories, Wallets, Wallets, Coffee Brown, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/90a495f259d10b2ff562dc0841721f7d_images.jpg,"a close up of a wallet, a close up of a wallet"
2409,Nike Women Blue Grafitti Maroon Tshirts,"Women, Apparel, Topwear, Tshirts, Maroon, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/8a6bab1ce102e0d104b4b37260778226_images.jpg,a close up of a pink shirt
2410,Fastrack Men Leatherette White Belt,"Men, Accessories, Belts, Belts, White, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/210774882d9408336f9c8883c0208469_images.jpg,"a white belt with a black buckle, a white belt with a metal buckle, a close-up of a belt, a white belt with a black buckle, a close-up of a white belt, a close up of a roll of toilet paper"
2411,Wrangler Single Men Black Belts,"Men, Accessories, Belts, Belts, Black, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Wrangler-SINGLE-Men-Black-Beltsf467bcda0465582bd1375d1995b6d0ba_images.jpg,"a black belt with a gold buckle, a black belt with a gold buckle, a close up of a belt, a black belt with a gold buckle"
2412,Fastrack Men Silver Watch,"Men, Accessories, Watches, Watches, Silver, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Fastrack-Men-Metallic-Watch_114178a7094ae4e8aa3f54a3639df2b3_images.jpg,"a close up of a clock, a close-up of a clock"
2413,Reid & Taylor Men Black & Brown Reversible Belt,"Men, Accessories, Belts, Belts, Black, Summer, 2012.0, Formal",http://assets.myntassets.com/v1/images/style/properties/Reid---Taylor-Men-Black---Brown-Reversible-Belt_464c48e84165553f8beb6b4857023cb8_images.jpg,"a black belt with a silver buckle, a close-up of a belt buckle, a black belt with a silver buckle, a close-up of a belt"
2414,Miss Sixty Silver Watch,"Women, Accessories, Watches, Watches, Silver, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Miss-Sixty-Silver-Watch_01957e755d3711090a68d3522358686d_images.jpg,"a close up of a watch, a close-up of a clock, a close-up of a toilet paper, a silver star on a white surface"
2415,Citizen Women White Dial Watch,"Women, Accessories, Watches, Watches, Steel, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/0c688fad92c8616dcf0c8a6d7419d401_images.jpg,"a close-up of a watch, close-up of a watch face, a close up of a clock"
2416,Denizen Women Greenish Blue Jeans,"Women, Apparel, Bottomwear, Jeans, Blue, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/8cc02c9df60bb0aaa9ca109d4a8d36ed_images.jpg,"a close-up of a blue shirt, a close up of a hand"
2417,Roxy Women Multi Coloured Flip Flops,"Women, Footwear, Flip Flops, Flip Flops, Multi, Winter, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/16c1fc4ce35577c4391e0b29f976c9bf_images.jpg,"a close up of a logo, a close-up of a flip-flop"
2418,Miss-T White Bra,"Women, Apparel, Innerwear, Bra, White, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/b4caef0dadf29df5e85b38529999a390_images.jpg,"a person in a white garment, a person in a white garment, close up of a person's lips, a person wearing a white garment, a purple ribbon on a white shirt, a close up of a person's eye, a close up of a person's eye, a close up of a nose"
2419,Wrangler Men Canvas Black & Brown Belt,"Men, Accessories, Belts, Belts, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/28fd9cc9d954ef0f50d2099fa8c97acc_images.jpg,"a black belt with a silver buckle, a close-up of a belt, a close-up of a belt, a close-up of a belt buckle, a black belt with a silver buckle"
2420,Nike Unisex Backpack,"Unisex, Accessories, Bags, Backpacks, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/dfb7e66fc54fb436c43bd33e133d61ef_images.jpg,"a black backpack with orange logo, a black backpack with orange logo"
2421,Lotto Women Sofia Blue Black Floater,"Women, Footwear, Shoes, Flats, Blue, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/11b0385acfa0e9d76d0b1debf6ebf224_images.jpg,a close-up of a strap
2422,Nike Unisex Fundamen Blue Backpack,"Unisex, Accessories, Bags, Backpacks, Blue, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/0df041954f9ad3f740b2cd2bfa3bea9d_images.jpg,"a close-up of a logo, a close-up of a chain"
2423,Nike Kids Boys Contemporary Athlete Green T-shirt,"Boys, Apparel, Topwear, Tshirts, Green, Summer, 2012.0, Sports",http://assets.myntassets.com/v1/images/style/properties/Nike-Kids-Boys-Contemporary-Athlete-Green-T-shirt_2e8c8f8fda0a1a6beadc926ed3c9fc4f_images.jpg,"a green shirt with a white swoosh, a close-up of a green shirt, a close-up of a green shirt"
2424,Fastrack Men Black Wallet,"Men, Accessories, Wallets, Wallets, Black, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/705f1e140528b2c26cd3f89f63c1ecab_images.jpg,"a black wallet with gold rivets, a black wallet with gold rivets"
2425,Reid & Taylor Men Solid Brown Socks,"Men, Accessories, Socks, Socks, Brown, Summer, 2016.0, Formal",http://assets.myntassets.com/v1/images/style/properties/bea2b1803fdc42b897eae942990beb27_images.jpg,"a pair of socks on a white background, a pair of socks on a white background, a pair of brown socks"
2426,Lotto Unisex Brooklyn Black Shoe,"Unisex, Footwear, Shoes, Sports Shoes, Black, Summer, 2011.0, Sports",http://assets.myntassets.com/v1/images/style/properties/28d5d55a287e9c201aca2c42612f5854_images.jpg,"a black and white shoe, a black and white shoe, a close up of a logo, a black and white shoe, a close up of a logo, a close up of a shoe, a close up of a shoe, close up of a black shoe"
2427,Aurelia Women Blue Kurti,"Women, Apparel, Topwear, Kurtis, Blue, Fall, 2011.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/34f8af746f33b6e19c7024906506531d_images.jpg,"a person in a blue and pink dress, a close-up of a colorful shirt, a close-up of a person"
2428,ADIDAS Unisex Bess Bp Black Backpacks,"Unisex, Accessories, Bags, Backpacks, Black, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/bc1123c71958258e77fd343ed051ba0f_images.jpg,"a black backpack with white text, a black backpack with white text, a close-up of a letter"
2429,United Colors of Benetton Women Black Sunglasses,"Women, Accessories, Eyewear, Sunglasses, Black, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Women-Black-Sunglass_1a3b7e3b78760b0a78f541e8b28be72d_images.jpg,"a close up of a pair of sunglasses, close up of a pair of sunglasses"
2430,Nike Unisex Nylon Red Backpack,"Unisex, Accessories, Bags, Backpacks, Red, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/8384cd43503534ac72ee330d7b559f3c_images.jpg,close-up of a red and black bag
2431,French Connection Men Brown Checks Shirt,"Men, Apparel, Topwear, Shirts, White, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/French-Connection-Men-Brown-Checks-Shirt_2bd7d405621c5cad75698b31708712f5_images.jpg,"a person posing for a picture, close-up of a person's legs, a close-up of a hand, a close-up of a person's leg"
2432,Wildcraft Unisex Beige Cap,"Unisex, Accessories, Headwear, Caps, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/aabbda5540b13d76296e52bcff3ae864_images.jpg,a black hat with white text
2433,Classic Polo Men Stripes Blue Tshirts,"Men, Apparel, Topwear, Tshirts, Blue, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/fa4c6ee8f3cd16b6e0b00f8b97f0bf1a_images.jpg,"a close up of a watch, a person wearing a blue and white striped shirt, a close up of a person's hair"
2434,Baggit Women Purple Sling Bag,"Women, Accessories, Bags, Handbags, Purple, Fall, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Purple-Handbag_2967a0fd008c2b5c6e9f60b4d1720383_images.jpg,"a close-up of a buckle, close-up of a black leather bag"
2435,Nike Fragrances Women Trendy Perfume 75ml,"Women, Personal Care, Fragrance, Perfume and Body Mist, Pink, Spring, 2017.0, Casual",http://assets.myntassets.com/v1/images/style/properties/2688bbbcf35b0e739e7d9e5039fd6cbf_images.jpg,"a bottle of perfume, a close up of a glass"
2436,Nike Men Club Pique Polo Green T-shirt,"Men, Apparel, Topwear, Tshirts, Green, Summer, 2012.0, Sports",http://assets.myntassets.com/v1/images/style/properties/ab5a97768cbf4d8be6755f51cf099996_images.jpg,"a green polo shirt with a nike logo, a close-up of a green polo shirt, a black swoosh on a green background, a close-up of a green shirt"
